scenario_name	beta	gamma	sim_id	p_beta_true	p_beta_hard	p_beta_soft	p_gamma_true	p_gamma_hard	p_gamma_soft	est_beta_true	est_beta_hard	est_beta_soft	est_gamma_true	est_gamma_hard	est_gamma_soft	se_beta_true	se_beta_hard	se_beta_soft	se_gamma_true	se_gamma_hard	se_gamma_soft
low_separation	0	-0.05	7	0.5620800259384799	0.9388361934959051	0.496858761439255	0.13682287213648592	0.05951924425700298	0.030591518580222347	0.04591914703290201	0.006464305586626196	-0.041253585994592834	-0.051818911682065004	-0.04615815045222809	-0.044259840283677625	0.07920443629362944	0.08424447356070841	0.06070588679202753	0.03480745084315348	0.024475619287269153	0.020453900157528654
low_separation	0	-0.05	8	0.4912822911554705	0.8972665693212027	0.6427729976534198	0.23376121113069986	0.4588017554747298	0.3720470142950898	-0.05623219907628165	-0.011264304966569601	-0.029800855153024546	-0.04466310722330507	-0.018606943364507047	-0.01836813803167095	0.08170069442062092	0.0872423477690588	0.06424041909448748	0.03749021703888215	0.025109653181740643	0.02057256462068086
low_separation	0	-0.05	9	0.2741411123558609	0.6701754009989168	0.555571007859927	0.1498318927486772	0.04455864674484809	0.05820758965008915	0.08940778505654773	0.03737043894662112	-0.03527335615762346	-0.053886283380296926	-0.05154643022821596	-0.042445064694637775	0.08175728959647638	0.08774313007132498	0.05983279501170856	0.03739314932524522	0.02563720739351208	0.022395860630202758
low_separation	0	-0.05	10	0.5918703977072461	0.4354108712501872	0.28451620050994236	0.21128394366802025	0.33450388962365485	0.28596088561834154	-0.041399933030086225	-0.06425044730332147	-0.06192485343097026	-0.04507653075904766	-0.02412670661187957	-0.02235215250428348	0.07722030452359671	0.08237595604708056	0.05784577372305188	0.03604031418288451	0.024991005020003086	0.0209425150216962
low_separation	0	-0.05	11	0.8048449000001769	0.6794034006736851	0.7946290309731915	0.6035900457228434	0.3174480966244813	0.330519335945369	-0.020128871730089756	-0.0372213747608305	0.015132607160333022	-0.018675086097317183	0.025071592003046338	0.021242582991135038	0.0814664203058144	0.09006390518468388	0.058126521980492174	0.03595674353134037	0.02507030215227959	0.021825196972611177
low_separation	0	-0.05	12	0.7808661824241349	0.15108227352465622	0.10594072314294474	0.22532576727525	0.2163199214403181	0.03753808756099641	-0.021975419598620136	-0.12032297037475255	-0.09808773991187865	-0.04424518056986512	-0.030476568199192554	-0.042479991547574654	0.07899416154398392	0.08380676004284747	0.06064373896071471	0.03647219346561187	0.024638854785837373	0.020410806228911067
low_separation	0	-0.05	13	0.8726408990656513	0.9498361977714089	0.8981316426077511	0.992237493463719	0.7100470199611484	0.6478752730863948	-0.012906582233759406	0.005440525837707797	0.008178882276161365	3.579944374085127e-4	0.009339319534814051	0.009471957318666279	0.08051271186904314	0.0864776897864061	0.0638784632561229	0.0367889250926074	0.025114595963024226	0.020736141064576913
low_separation	0	-0.05	14	0.6415715730597166	0.2099052455869657	0.1429689908654281	0.01196461146300585	0.15973090760451397	0.05156930329954455	0.03753306943725698	-0.10949587465126392	-0.08680148760734091	-0.0873740744346152	-0.03339253995570274	-0.04116418968114674	0.08062912896800589	0.08732939975997296	0.05923396412828421	0.034713356000841765	0.023738266457366035	0.02113282565271488
low_separation	0	-0.05	15	0.6594090137844267	0.363178905532319	0.11983880987260116	0.3335486189415986	0.05214573803323463	0.01888479776590887	-0.03589691562905085	-0.07819340458430789	-0.09954625258993442	-0.03612075790995486	-0.04945414309661142	-0.047866487329781555	0.0814489056788341	0.0859906575794033	0.06397095860901311	0.03733871634886166	0.025444577135822967	0.020371216239689134
low_separation	0	-0.05	16	0.04792582924940335	0.37999186326141926	0.45049958866850925	0.5831665512978605	0.856080955575767	0.8799540725522997	0.1586132156893838	0.07535624603181802	0.046573214131867637	-0.019465619083799207	-0.004511457478095548	-0.0031731972469726598	0.08018764931806896	0.08583583229364684	0.061708394999387836	0.03546213227814639	0.024870445047157273	0.02100804483826518
low_separation	0	-0.05	17	0.20739125774188613	0.59835808472365	0.1712262401471864	8.944166243008245e-4	0.01000771783962722	0.003522377176171241	0.0991807623445397	-0.044850342135636226	-0.08515240248662764	-0.11810082627570923	-0.06159123340878097	-0.06036845917566364	0.07866673561996608	0.08514328162144395	0.06221106520167118	0.035463493227549873	0.023882099796907117	0.02066337917460271
low_separation	0	-0.05	18	0.8445136272405422	0.7250583586791115	0.4312848154702176	0.08252131147257481	0.04177712406703589	0.08595932968586695	-0.015582503240561629	0.0306583150988969	-0.04684669711624083	-0.062038587176749	-0.05079695739966198	-0.037826654888514576	0.07945256862652932	0.08717016034318131	0.05951398330707852	0.03570192486242133	0.024930417698756032	0.02201838973739692
low_separation	0	-0.05	19	0.6480170512603116	0.5543515844293029	0.48744871743913165	0.10410317609175311	0.4063475796487337	0.248571452321593	0.03668194986747959	-0.051814507189410074	-0.04385746797217485	-0.057113427654477564	-0.020549333231273482	-0.025476615306743746	0.08035147869228208	0.08763523338349459	0.06314959600553378	0.03511381286899587	0.024740949040979763	0.022073675191485464
low_separation	0	-0.05	20	0.12354098809445813	0.1263148505015299	0.0700517689421933	0.05961802230445422	0.6249623572254366	0.7103436372657203	-0.12549161552094915	-0.13516652452542288	-0.11294676024878536	-0.07113883827225237	-0.012080286445986016	-0.008013493395739119	0.0814838581626558	0.08841366837339122	0.062313842281359194	0.0377322159317922	0.024707410846757993	0.021573690545952855
low_separation	0	-0.05	21	0.9733551558872687	0.6054693168809024	0.11657077487673562	0.056976969893047236	0.2409590114034712	0.6095780849434527	0.002789511611127375	-0.04737098799833233	-0.09845531828812974	-0.06789256344102974	-0.0287449912100926	-0.011102197563786517	0.08351688881756324	0.0917062343348607	0.062709934043301635	0.035634268473281314	0.024504182614824174	0.021736777140887755
low_separation	0	-0.05	22	0.7636406428194245	0.23437230365935918	0.04984161346656217	0.006540274204891273	0.0432174210872706	0.028686494815092844	-0.024369692619228445	-0.10340594561097372	-0.12079401432540622	-0.09709176910491314	-0.049925580351900874	-0.04675284956826159	0.08104227988269531	0.08695631486601013	0.06155074665062185	0.035642566038310376	0.024674261221618293	0.021354639689442265
low_separation	0	-0.05	23	0.11758530543797477	0.01382563775697369	0.00597596445737724	0.04773526799154499	0.6458978678001708	0.7254941844051103	-0.12767673292123044	-0.21611562008015317	-0.17656033297134813	-0.07074999399763605	-0.012126069119209975	-0.008065971839124629	0.08158310966133084	0.08778899836079668	0.06415607509675579	0.03570106483866414	0.026386007132887683	0.02296853343139458
low_separation	0	-0.05	24	0.8505690274452544	0.13308053315040866	0.06525962535051795	0.05546046032642276	0.7335519389782112	0.6918719570155869	-0.015069446545460852	-0.12737122938746062	-0.11451395960912752	-0.07003865178365748	-0.008669929683057067	-0.009181183329346216	0.07998965740697135	0.08479746112935113	0.062084329961791425	0.036532339391120036	0.025464396207298255	0.023162968818215137
low_separation	0	-0.05	25	0.061367523091455385	0.5842788415023259	0.8265789860348801	0.10834046664303507	0.40315242722451083	0.7781298057864361	-0.15149080460868986	0.04930898320863888	-0.013964533931017665	-0.05666742377284037	-0.020114720949335512	-0.005895427319241134	0.08097483344333276	0.0901204376555726	0.06373008702696323	0.0352654711614439	0.024053520952628166	0.02092097117238646
low_separation	0	-0.05	26	0.48333218588475835	0.466055249562069	0.8038586361660436	0.3742971615324394	0.9483722475167471	0.5102739242230404	-0.05578539523976232	-0.06228582734807694	-0.014576998642309283	-0.03295958634915265	-0.0016401286194511959	-0.014644715706345877	0.07958504306695338	0.0854503605643845	0.05868606620764846	0.0370838652670396	0.02532528284106449	0.022238516617355524
low_separation	0	-0.05	27	0.15477662274435522	0.08049065545412568	0.1264840908353053	0.6808603941629083	0.9224981606129508	0.9714257768330787	0.11468756720300555	0.15674719327052777	0.09703063389903115	0.01466621579870641	-0.002380488539560673	-7.427964712526874e-4	0.08060352638240648	0.08968019578409135	0.06347046409771986	0.03565059203309792	0.02446437714856541	0.020734243072971916
low_separation	0	-0.05	28	0.2860309372251485	0.64525331492179006	0.4899606372197297	4.44367578307403e-5	0.004559084459473196	0.004220413223401839	0.08709033882146347	0.0411669478328923	-0.04215575212259825	-0.1579982378424569	-0.0734938494160075	-0.06658392372326401	0.08163169832589152	0.0894221563271404	0.06105114080707368	0.03855409213160386	0.02586835307680394	0.023244584574797944
low_separation	0	-0.05	29	0.340446505904532	0.093757036525282	0.08283490917418738	0.0221424436187664	0.10700421337358615	0.008676238230259144	0.08024078937529283	-0.15138630732474054	-0.10433778151051214	-0.08277495097414689	-0.042027361985460324	-0.0594770124496472	0.08417307001861643	0.09033114369207942	0.06012529112173598	0.03613141383086715	0.02605846410671677	0.022639388412140665
low_separation	0	-0.05	30	0.9528685777666809	0.5306859384448233	0.5358211168937741	0.506059977253772	0.5316549849971153	0.3784525803668778	0.004653096047018623	-0.053459138173534725	-0.0364935961526457	-0.022173822163456113	-0.015031728236290932	-0.018296465150402896	0.0787260991070788	0.08526732326004198	0.058931759637673296	0.03333486014146946	0.02402644443120283	0.020769092437421324
low_separation	0	0	1	0.5015751967006539	0.6435091691846235	0.36920796864520533	0.5196214036480961	0.03628713970652578	0.014632605716548012	-0.05391385879201935	0.04111779645101983	-0.053905985656144705	-0.02263633416963991	-0.051609355794767754	-0.049493639312860375	0.0802273625852736	0.08884609911006132	0.06001818027630235	0.03514329165173593	0.024627135664733228	0.020255435550125305
low_separation	0	0	2	0.0840751854312913	0.5006276299107708	0.9880498440213349	0.7309135445985122	0.6139152638782299	0.8151240692016798	0.1468219495267891	0.06136198293748089	-9.443604668169916e-4	-0.012356052385557047	-0.013336637348434455	0.0052160951978770355	0.08499025257121426	0.09110876172881667	0.06304253883524358	0.035919912000768536	0.026429926499060518	0.022305141259043638
low_separation	0	0	3	0.42171480934396355	0.5023304360370732	0.3024848478881898	0.06517857002862906	0.1328945180585635	0.06999264002037879	0.06486978579931872	0.05974352961186623	0.06526235064096499	0.06504020547223145	0.03599389307119485	0.0375272272440446	0.08073906668842747	0.08905945410127561	0.06327638175448078	0.035238540898111834	0.023938041547896114	0.02069976729131057
low_separation	0	0	4	0.21864473602145185	0.6617260598663902	0.15179791349495286	0.16421138683938533	0.12777915757881608	0.2405283454851789	-0.09869090915692982	0.03918015002130658	0.08639030572836112	0.05083860730722472	0.03858012311380915	0.024993062025101376	0.08022738909578929	0.08954821591734105	0.06025447007384623	0.036524243397217444	0.025318554920313492	0.021288510525788822
low_separation	0	0	5	0.6608159303328552	0.05408353951294041	0.09858953514726046	0.07280523913490883	0.9745697211516299	0.8217495291532468	0.03492721125332793	0.1717072816850063	0.09856611493277978	0.06559869545411251	8.165673684543406e-4	0.004782694836698816	0.07959947922829108	0.08914455087497196	0.05964662155549356	0.03653146285869353	0.025611290479257334	0.021225766073545333
low_separation	0	0	6	0.29324426654161917	0.6094072032235054	0.8235316442123455	0.9020643119039635	0.3210275453825317	0.5026639619325792	-0.08463184782900592	0.04587255876906929	-0.014383253433527983	0.004507360128729582	-0.02400947707472842	-0.014318078885696087	0.08052267990727181	0.08978426187940187	0.06448898790098612	0.03662124999071784	0.02418633946554379	0.021356698690334398
low_separation	0	0	7	0.9358110509546221	0.8593302333859021	0.7488387965767778	0.6587972828505082	0.3880433203800786	0.4897381839490741	-0.00645448034866253	-0.015922344987056823	0.018261756622287403	0.01643627253303311	0.02139525592501499	0.015098608711149505	0.08014414640694083	0.08984162441107181	0.05702966335916489	0.03721268126708501	0.02477952638819218	0.021855024126857022
low_separation	0	0	8	0.7811460176444145	0.2920658491728233	0.7742106710625559	0.12945924766217715	0.17931567888979863	0.136294577213622	0.0222126982216982	0.09273314072157672	0.017389598536648558	-0.0544065040166985	-0.03337812034720957	-0.031173943437677758	0.07995186625859992	0.08801546563873232	0.060609856210760094	0.03585806955095829	0.024843778633084387	0.02091743675013836
low_separation	0	0	9	0.9375334410812906	0.056776220054209806	0.029913571272331234	0.9172019241659017	0.12596142238943092	0.04512082936909961	0.006478177743948014	0.1736342478834204	0.1425278539777861	-0.003858070609955756	0.03804099670398064	0.0441629557275773	0.08266105689832616	0.09114516931651895	0.06559680869451062	0.037103825812385985	0.024845181250996887	0.022028784429913847
low_separation	0	0	10	0.7020297521182106	0.1522584703601807	0.3200956870343645	0.10826726795375903	0.6288240610356552	0.7953735367810838	0.0310954421084035	-0.12473265627274528	-0.06349562808419981	-0.05830314557717872	0.01205634461886038	0.005414647870560375	0.08127785881620649	0.0871281776242803	0.06384622560878982	0.036275208490743914	0.02493623708080519	0.02087584461418383
low_separation	0	0	11	0.9872017345292733	0.13836670014529226	0.156112774684879	0.15241238472036645	0.4458919144493869	0.18471974470066524	-0.001292921279954628	-0.12973224916985354	-0.08371698202503933	-0.04944056307957438	-0.01919956438954379	-0.028638256732601647	0.0806013667362617	0.08754449136774566	0.059005409834757	0.034526219770971936	0.0251801451768876	0.021584125934249042
low_separation	0	0	12	0.4258448227795643	0.08162147395197435	0.178790139717826	0.6808830548968998	0.4386644604029195	0.5934871629648418	0.06383026450985342	-0.15036694548636845	-0.07958559580616689	-0.013856122928927251	0.01864515396795455	0.011198477116843136	0.08015633580456193	0.08635056967952578	0.059173117205362814	0.03368393902922924	0.02406875357141587	0.020975827033534587
low_separation	0	0	13	0.5266859327011418	0.2708051251842592	0.3980958476598745	0.4555715271685308	0.5506312302167343	0.5912970986759282	-0.052376959685108394	-0.09677953794752722	-0.05223913374352572	-0.029652122694936143	0.01598884668775777	0.01258962374676695	0.0827344628034097	0.08788469829302092	0.06180623715525112	0.03972699969079657	0.026783865360162997	0.023442448732530152
low_separation	0	0	14	0.04178706670396847	0.7982450371162192	0.4096341386059458	0.8472715499272041	0.7152586504003273	0.7085206641089132	-0.1622500528823188	-0.021909268392427243	-0.051272983811594085	0.007364128329011486	-0.009223536730671566	0.007666882616243478	0.07970490265180517	0.08571063741262111	0.06217085101689764	0.0382266795011192	0.025278485875947648	0.020505336590266647
low_separation	0	0	15	0.7382149537939868	0.5012681699896637	0.4693835633448765	0.3122314807765066	0.024237041813136677	0.07541148687039043	-0.027399738367939835	0.05979514633585672	-0.04631025928376896	-0.03804840998337791	-0.056673066647356954	-0.03694027265858797	0.08198160061114765	0.08891528288206066	0.06399800717906266	0.037635540567959154	0.025123607821745993	0.02076603165632577
low_separation	0	0	16	0.8814446011916336	0.16485844060585045	0.3466327120006393	0.9776834267116027	0.21791628911950836	0.17930608738298653	-0.012438242205222773	0.12579463056260137	0.062172152342066175	-0.0010734545604071508	-0.031009668568526563	-0.02866415850350422	0.08340079238008169	0.09057039738240676	0.0660448286998415	0.038366215007494875	0.025157050546085975	0.02133756639194403
low_separation	0	0	17	0.6694207153990057	0.501594395718381	0.8168863582528207	0.8032441137089792	0.6516655227213215	0.5616372989208548	-0.035730785274284395	0.06202169264730201	-0.015043900068948995	-0.009649902000172246	-0.011338548050589158	0.012278148227486128	0.08368979090084097	0.09229649379101643	0.06496142315718433	0.038722646260023204	0.025110627499089367	0.0211506819692656
low_separation	0	0	18	0.7454318222473986	0.44107057289073476	0.16207999575817672	0.31737770404739396	0.11812385708522762	0.11274930293172955	-0.02617660572089974	0.0687949865157298	0.08599343140217916	0.03518800876090479	0.03809763678187579	0.033720588973996005	0.08062558941834407	0.08929929787220262	0.0614841680085694	0.035178426269275614	0.02436494413022596	0.021252643909960713
low_separation	0	0	19	0.7782396542003247	0.2776612190176533	0.35035495500276337	0.1365847479374725	0.7344781033020396	0.48558296270715473	-0.022872345565631207	-0.0957397133453205	-0.0602825732083866	-0.0551310605495381	-0.00858909715130102	-0.014893270463133908	0.08121883665399021	0.08819155607522684	0.0645340895043046	0.037009755183732694	0.025318635640649668	0.02135294002128446
low_separation	0	0	20	0.25690546757684735	0.7816680537027574	0.8272800666660124	0.9280252116889791	0.5054590544852768	0.6665516279364037	-0.09284414885786878	0.025177594118270624	-0.013415712297605976	0.0033803924451312126	-0.016388615843385797	-0.00883521230773784	0.081892240155625	0.0908459810540977	0.06147795121223301	0.0374150447325529	0.024604216703382146	0.020501737993046613
low_separation	0	0	21	0.15813189902571922	0.07617720470871323	0.040260905270691025	0.31328686770194286	0.8403317510395475	0.31139043053394166	0.11592248729648137	0.16001848227091914	0.1301842110422915	0.037862825885716545	-0.0050706096616451235	-0.02101792254887286	0.08213400557227636	0.09023712803063119	0.06343025887033037	0.037533686959944454	0.025163584789621513	0.020757102725162794
low_separation	0	0	22	0.04470597060405614	0.8397459711155286	0.6853674680853092	0.9174767302629703	0.613008241444506	0.59701642182804	0.16391178413526497	0.017789815213830967	0.024979956717160162	-0.0037657621397976762	0.013315161190682689	0.01134912190882393	0.0816533455806239	0.08797326644985887	0.06164713324272383	0.03633679443096329	0.02631997809270896	0.021462820067813297
low_separation	0	0	23	0.15013786915698518	0.11602080508063772	0.1274658985715927	0.23766715174881764	0.6759249907304694	0.6620528527683001	0.11612903292766301	0.13852590194054198	0.09744814021041458	0.04281352588401168	-0.01052189558475237	-0.009660369967593382	0.08069869962053125	0.08813778313097047	0.06390857371738498	0.03623905748705088	0.025164993137103207	0.022098736549102
low_separation	0	0	24	0.8412368522101064	0.5552596983072983	0.5287832863996696	0.728549441279766	0.12207319041689592	0.012317622807440374	-0.016544994082226754	-0.05326386831385972	-0.03958830163555744	-0.012740085724042973	-0.03975861311710223	-0.05430398946211767	0.08259626499224214	0.09029350436084323	0.06284111498173485	0.03670045054949327	0.02569990159686492	0.021676604889547386
low_separation	0	0	25	0.17360169086773702	0.8152725472684691	0.9332198794666035	0.5992204514462319	0.7934762032636079	0.705163692139074	-0.11043021422169542	0.020809735290392102	-0.00522436450614247	0.020061002024009594	-0.006867566247913715	-0.007912524032031222	0.08115562764255359	0.0890714850437412	0.062339543062251236	0.038163712281529164	0.026227360304487895	0.02090973344814282
low_separation	0	0	26	0.7016223271799408	0.8808763593242086	0.851246389355428	0.8433369836007534	0.7757555164795136	0.6090349558172397	-0.030849101180538824	0.013110138912499618	0.012006999934075217	0.007386892099612101	-0.007279230466228433	-0.011017403682413975	0.08051832846947324	0.08748353000078223	0.06401935556784592	0.03736968432235212	0.02554930964372362	0.021538044238658786
low_separation	0	0	27	0.6316402730541548	0.37108412335568786	0.5266785969530989	0.6361935000586134	0.34670393994245996	0.17863269754547173	0.03845596621651389	0.07954448273888257	0.037112978909115815	-0.016704350196889782	-0.023871286041060234	-0.029669793165470183	0.08021361620166585	0.08893171640419592	0.058612216946804685	0.03530468143722686	0.02535970857286988	0.022051951378367806
low_separation	0	0	28	0.5269730535784407	0.9666946014169538	0.6502161889902787	0.019152640959098577	0.4226085302273219	0.425333765449704	-0.05102095309102659	0.003680065740088582	0.028712835773325184	0.08893476438336577	0.020155234531826136	0.017132755226467587	0.08064852563721757	0.08813630205458049	0.06330963185490752	0.037913554521314605	0.0251270263046367	0.021486713058411544
low_separation	0	0	29	0.022993748343671735	0.24646268168300564	0.0738834999300289	0.9614773969445592	0.0919395325974017	0.08041539548735264	-0.18175567976117543	-0.10087271052175432	-0.11029311134300501	-0.0017290115969864732	-0.0429237626393849	-0.03741657590472641	0.07994396364106769	0.087035459615631	0.061675778710612944	0.03579019691816601	0.02545333681270444	0.02139106137029694
low_separation	0	0	30	0.5030303651390174	0.5613935239920699	0.9209762605961099	0.21265560612703452	0.5351013645851561	0.7225591673275984	0.054152537015065776	0.05167491986807533	0.006192222641697077	-0.045297472504073094	-0.015326900746821803	-0.0075123503288451075	0.08085734995130181	0.08897612155162762	0.06241116531569645	0.0363258371886881	0.024705384524856405	0.02115614854308519
low_separation	0	0.05000000000000002	1	0.409565615506793	0.6385344838893627	0.3127313800834583	0.10498659789842499	0.23527735526684013	0.22537834603312928	-0.0664437716885662	0.041898029410063854	0.06281747337400019	0.05754173661024596	0.029730355321611945	0.026023184485903912	0.08057127676240368	0.08919241013182311	0.0622101496573281	0.0354676125942052	0.02503887096604874	0.021458438238791212
low_separation	0	0.05000000000000002	2	0.11561660984912668	0.3537720318182681	0.03290640463208297	0.04188541395590756	0.0065587062855249015	0.005456998148211447	0.126072403201583	0.08315190839491049	0.13011105094428585	0.07364650345030142	0.06834223917197595	0.05946326007525833	0.08012525301810172	0.0896712198604981	0.060950338169588746	0.03615711187280015	0.025104332502787235	0.02137600096576569
low_separation	0	0.05000000000000002	3	0.020430391552145787	0.6252511967691732	0.04178287597032536	0.17392957887570862	0.00540333452783162	0.016261798746609116	0.19119064200778565	0.04408527341365344	0.12275920413846406	0.05057248124069608	0.07140231189652103	0.05253666482690525	0.08246846692020465	0.09026068304303511	0.06026508033874361	0.03717197983022635	0.025627770811301333	0.021844542133276978
low_separation	0	0.05000000000000002	4	0.874688920727862	0.6289757216028089	0.3947722885555608	0.11054967942196291	0.8390453216080971	0.9313655762871149	-0.013045951490092241	0.04449458943052365	0.05370770306815178	0.060985374422484286	0.005272596617072329	-0.0018776581843151317	0.0827235397457872	0.0920890753537741	0.06309806079829208	0.0381895142516383	0.02595407394129794	0.021798329092773724
low_separation	0	0.05000000000000002	5	0.27988037081116723	0.6495882791217602	0.6382364663663327	0.5874204907996741	0.654246372463279	0.526194757191112	0.08929757850131408	0.040454730396716966	0.029679134971993527	0.019368616154655165	0.011319164234267773	0.01323443701989383	0.08263794234928323	0.08904178312833275	0.06311516446718618	0.03568785698261979	0.02526794046285502	0.02087659360441159
low_separation	0	0.05000000000000002	6	0.172088170191426	0.38942515869141225	0.6025205143169917	0.006170445503573575	0.0325538255661132	0.07392292226092013	-0.10849765862055395	-0.07507286751283315	0.03176000772309483	0.10140958325236883	0.05360067301014269	0.03731409672489455	0.07945491741913409	0.08722705881668393	0.06097583988699391	0.036963710821614745	0.02505181937413779	0.020868850462238915
low_separation	0	0.05000000000000002	7	0.06099793846885144	0.8621172251262528	0.9911299007796731	0.733092334984619	0.8816786255683629	0.6084534740709008	-0.15152398759115274	-0.015419801978431747	6.826052649910122e-4	0.012909034820407167	-0.003827114012478728	-0.010976669702834506	0.0808770465752262	0.08878300520768832	0.061392868201254905	0.03784631813175088	0.025708164025382934	0.021423610706315654
low_separation	0	0.05000000000000002	8	0.9762758971522576	0.7286361327999511	0.2225319263990845	0.21350628748036096	0.03327043899439101	0.011894781592847051	-0.0023642195292843137	0.03046880838299201	0.07449811322432745	0.04410748872002078	0.052906184508115114	0.050698772153989165	0.0795012680472349	0.08782146109241841	0.06105386812006529	0.035438282449114976	0.02482904120042152	0.02013807228986858
low_separation	0	0.05000000000000002	9	0.9131424977292614	0.5679696778223108	0.39733863424186955	0.18900197859196805	0.19224882786620595	0.08829356304597605	0.00861368279469667	0.049533140025340414	0.050608956758491606	0.04588956039176253	0.03292829869191575	0.036446224643097484	0.07896981362265043	0.08674134073207787	0.05978148909052194	0.03491602897470857	0.025240781858040195	0.021372299780249602
low_separation	0	0.05000000000000002	10	0.8791802021803068	0.7641336003198343	0.5840730911960614	0.5902619602113695	0.49668706071862445	0.3378089304799441	-0.012302211261021693	0.026820415338849324	0.032979538262858286	0.02023893486635212	0.016924398752794282	0.02020489001285825	0.08093105483710035	0.08938437117393337	0.06023286183445408	0.03757671124805541	0.024893091053854847	0.021074559805675228
low_separation	0	0.05000000000000002	11	0.7580181991113594	0.348704770692119	0.7148552087210425	0.3852189564391697	0.8476786198777281	0.6553219852843863	-0.025031550745441066	-0.08366771825050917	-0.022993486474980108	0.03250814642840005	0.005126203651372379	-0.00975207143079398	0.08124903475542047	0.08928322504251565	0.0629277439489276	0.037424293495161576	0.02668298181837953	0.021843685128426056
low_separation	0	0.05000000000000002	12	0.3987318184055233	0.577246813799041	0.1770644318654045	0.0017438028357531353	0.03916069068045639	0.03324735473133538	0.06770101585385047	0.04929250462757933	0.08580271447498043	0.11081813744829128	0.05129540662886907	0.04583901048712075	0.08022508980445817	0.08843120359336991	0.06354223154281757	0.03531660797956601	0.024848008364935448	0.02151502116388782
low_separation	0	0.05000000000000002	13	0.11365154464769547	0.4620839064244751	0.6967104470178128	0.058377321227068284	0.2945676022546844	0.3047271634662499	-0.12484850618592172	-0.06351808871355658	-0.023690150110919923	0.06820793945367816	0.025795906355939507	0.022784919423610425	0.07891857689470427	0.08636984525283749	0.06077186402549725	0.03600024301097882	0.02460189617111717	0.022194271020478943
low_separation	0	0.05000000000000002	14	0.8528194377377152	0.4999802996684692	0.006993749760384569	2.9823176310065606e-6	3.225273978121769e-5	2.169303835376445e-5	0.014991676883120022	0.0602303790147375	0.1746450573691236	0.1650340414529525	0.10103169340487539	0.08016106108857914	0.08080797672455511	0.08929358989094659	0.06468486544989603	0.035159342811176775	0.02422819480384372	0.018831084501642843
low_separation	0	0.05000000000000002	15	0.3856737658279941	0.03778364150694292	0.022036192177846355	0.034397458976078515	0.8119299414747756	0.8928341382207873	0.0725653238791644	0.18914838661749972	0.15333852538035136	0.08028967210817103	0.006258517280513985	-0.0027997718154888556	0.08364978380358601	0.09105955962853383	0.0669152469040807	0.037911958616144444	0.026298278227165125	0.02077967819963482
low_separation	0	0.05000000000000002	16	0.27266244458030814	0.9195938256346551	0.3483483966535633	0.23316992055999466	0.3847211762228686	0.7771030909238906	-0.09123282585202565	0.009157116649897512	0.060559543136822706	0.046109442369996534	0.022357494969586476	0.006020965258693371	0.08316939938568094	0.09071358594148698	0.06456115553752925	0.03865566990123278	0.02571316458052243	0.021265391237378372
low_separation	0	0.05000000000000002	17	0.4285758257531675	0.663482060790263	0.37452843368674993	0.6366893574144997	0.3159445551933027	0.27768092713880793	0.06455132740578559	0.03906044657225621	0.05591151075342243	-0.016825300505769216	0.025391222290052286	0.020823195506930278	0.08154218544437651	0.08977128016189698	0.06294769881136976	0.035612789366357964	0.02531096525064537	0.019177044611971044
low_separation	0	0.05000000000000002	18	0.07993622442470086	0.1581068891062166	0.038159281863558533	0.0376157214869358	0.06794906131824387	0.024898138612543384	0.14579666722418047	0.12968742791700935	0.12808135136224308	0.07177371590330903	0.04628288765585854	0.04608508818919881	0.08326212750100662	0.0918812880525081	0.06174038756840909	0.03448588375052469	0.025336943914197545	0.0205308666131322
low_separation	0	0.05000000000000002	19	0.5406580806960783	0.9829348962742099	0.8570349529910848	0.40478906635429956	0.8974468357403478	0.7099391664727912	0.049281419807343387	-0.001921809995171262	0.010967003148679988	0.028718566962370618	-0.003192474100471177	-0.008162178729518913	0.08054913032846503	0.08984800987567836	0.060869261775013755	0.03446000993845923	0.024765275834950144	0.02194188485384749
low_separation	0	0.05000000000000002	20	0.19559507389326591	0.31351754719188457	0.02304693885007936	0.11191480339066047	0.012074213377758838	0.029903572976307757	0.10705344185915035	0.09023135605662118	0.14844453708340363	0.05660113233255062	0.0640788339902355	0.042818037241684974	0.08271761470718098	0.08952690457773922	0.06526727059045057	0.03558051271777069	0.025497094744836888	0.01970530751682369
low_separation	0	0.05000000000000002	21	0.4059939382344411	0.31355220094429376	0.12491143823616982	0.03508521008168704	0.042993444824666084	0.024239447942961963	0.06683387592671673	0.08994020527987505	0.09672708782395598	0.07352440358545521	0.05176493488533607	0.04853566958304188	0.08042932288821067	0.08924441758061193	0.0630092556191519	0.03485056583123194	0.025556194466067765	0.02152331772470935
low_separation	0	0.05000000000000002	22	0.9159577266700373	0.2107183885563931	0.40319267465575503	0.24285830963128613	0.6001189629117615	0.8939221384727358	0.00863719133251197	0.1132670012682332	0.05406692677371622	0.04435589151330693	-0.013691208403182076	-0.0030512171113247747	0.0818482434111297	0.09049830611058143	0.06466480373627828	0.03796166109420515	0.026111056494126827	0.022879558997018462
low_separation	0	0.05000000000000002	23	0.39140609057448716	0.24088011122547845	0.02712189050387003	0.0797173355565053	0.01537184307582364	0.013639729494341927	0.06882340471959145	0.10329157205063959	0.13611484885014796	0.063194028788465	0.05864372486677959	0.050651524425481625	0.08030077923605376	0.08807338913757921	0.0615518042250152	0.03603248319782573	0.024168953836457598	0.020516638625523873
